Variable,FH,Cuantil,Freq_obs
B3,3,0.30000000000000004,32.423778365585406
B3,3,0.4,42.82333286927468
B3,3,0.5,52.408464429903944
B3,3,0.6,61.471530001392175
B3,3,0.7000000000000001,70.84087428650982
B3,3,0.8,80.62091048308505
B3,3,0.9,90.83948211053877
B3,4,0.1,10.762269404803341
B3,4,0.2,22.206752523494604
B3,4,0.30000000000000004,32.321615036547165
B3,4,0.4,43.10476853463279
B3,4,0.5,52.95509919944309
B3,4,0.6,61.5802297250261
B3,4,0.7000000000000001,70.79707622694048
B3,4,0.8,81.08597285067873
B3,4,0.9,91.11033762617473
B3,5,0.1,11.152882205513784
B3,5,0.2,22.305764411027567
B3,5,0.30000000000000004,32.553606237816766
B3,5,0.4,43.240044555834025
B3,5,0.5,53.042328042328045
B3,5,0.6,61.57059314954052
B3,5,0.7000000000000001,71.10832637148427
B3,5,0.8,81.52325257588416
B3,5,0.9,91.1166805903648
B4,1,0.1,10.92706013363029
B4,1,0.2,20.76837416481069
B4,1,0.30000000000000004,30.881124721603566
B4,1,0.4,41.056514476614694
B4,1,0.5,50.96742761692651
B4,1,0.6,60.54426503340758
B4,1,0.7000000000000001,70.19070155902004
B4,1,0.8,80.40785077951003
B4,1,0.9,89.9150890868597
B4,2,0.1,10.649404886197535
B4,2,0.2,20.957750400222732
B4,2,0.30000000000000004,31.217373146794735
B4,2,0.4,41.64404538177769
B4,2,0.5,51.67397508178464
B4,2,0.6,61.24451868866152
B4,2,0.7000000000000001,70.99603257465023
B4,2,0.8,81.18605136771768
B4,2,0.9,90.63130785828635
B4,3,0.1,10.59445913963525
B4,3,0.2,21.530001392175972
B4,3,0.30000000000000004,31.755533899484895
B4,3,0.4,42.27342336071279
B4,3,0.5,52.130029235695396
B4,3,0.6,61.51329528052346
B4,3,0.7000000000000001,71.25852707782265
B4,3,0.8,81.09425031323958
B4,3,0.9,91.25017402199637
B4,4,0.1,10.476853463278802
B4,4,0.2,21.726418378002087
B4,4,0.30000000000000004,31.86912634876436
B4,4,0.4,42.29725026105117
B4,4,0.5,52.82283327532197
B4,4,0.6,61.635920640445526
B4,4,0.7000000000000001,71.11729899060217
B4,4,0.8,81.46884789418726
B4,4,0.9,91.50713539853811
B4,5,0.1,10.874408242829295
B4,5,0.2,21.83932052353105
B4,5,0.30000000000000004,32.15678084099137
